N,P,K,temperature,humidity,pH,rainfall,crop,S,Zn,Fe,Cu,Mn,B,OC,Recommended Fertilizer(s),Crop_N_kg_per_ha,Crop_P2O5_kg_per_ha,Crop_K2O_kg_per_ha,Crop_Notes,N_dosage_kg_per_ha,P2O5_dosage_kg_per_ha,K2O_dosage_kg_per_ha,Dosage_Notes,dosage
98.76793919968082,40.80249697496821,10.839689908866536,27.96817305783707,67.20510961761052,6.732340045626438,404.4778822803905,jowar,27.01991205553773,30.81556938943612,30.69054356931151,32.763416804981055,139.88473435442955,21.55371889,0.6005969475219266,Balanced NPK (14-14-14),147.30995024204236,64.26589502331679,42.69162826586536,Standard Application,79.79573549981862,55.93142438519504,153.63565523208712,Standard Application,"N: 79.80 kg/ha, P2O5: 55.93 kg/ha, K2O: 153.64 kg/ha. Notes: Standard Application"
36.0,9.0,106.0,35.0,58.25,7.408,933.765,grapes,23.996,29.838,57.549,32.931,91.815,23.667,0.59,Balanced NPK (14-14-14),109.322,67.335,81.915,Standard Application,60.0,40.0,80.0,Standard Application,"N: 60.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 80.00 kg/ha. Notes: Standard Application"
145.0,65.0,130.0,20.0,60.41,7.0,900.0,sugarcane,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),180.0,60.0,120.0,Standard Application,200.0,70.0,120.0,Standard Application,"N: 200.00 kg/ha, P2O5: 70.00 kg/ha, K2O: 120.00 kg/ha. Notes: Standard Application"
50.0,55.0,80.0,20.0,60.41,6.5,900.0,ginger,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),100.0,60.0,60.0,Standard Application,100.0,75.0,125.0,Standard Application,"N: 100.00 kg/ha, P2O5: 75.00 kg/ha, K2O: 125.00 kg/ha. Notes: Standard Application"
142.67989261167236,76.58764629958242,288.3799673447925,29.34079168623375,59.40293485099542,7.834972015668613,680.1653370598922,ragi,1.875228841478799,26.15601601856491,84.35520965013714,21.496086210865577,12.054759793305236,8.99189158,0.5118764915329669,Balanced NPK (14-14-14),63.32503656341407,44.01498201770074,42.50416602,Standard Application,20.0,54.15807128317672,10.0,Standard Application,"N: 17.70 kg/ha, P2O5: 54.16 kg/ha, K2O: 0.00 kg/ha. Notes: Standard Application"
50.0,55.0,75.0,35.0,60.41,5.5,1000.0,ginger,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),100.0,60.0,60.0,Standard Application,100.0,75.0,125.0,Standard Application,"N: 100.00 kg/ha, P2O5: 75.00 kg/ha, K2O: 125.00 kg/ha. Notes: Standard Application"
65.0,60.0,60.0,15.0,60.41,6.0,500.0,wheat,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Urea (N); DAP (P); MOP (K),120.0,60.0,40.0,Broadcasting (Medium feeder),120.0,60.0,40.0,Broadcasting (Medium feeder),"N: 120.00 kg/ha, P2O5: 60.00 kg/ha, K2O: 40.00 kg/ha. Notes: Broadcasting (Medium feeder)"
8.0,27.916,1.0,27.375,62.292,7.5,463.141,wheat,19.832,29.838,80.365,24.015,71.611,24.627,0.59,Urea (N); DAP (P); MOP (K),164.084,70.228,50.197,Broadcasting (Medium feeder),120.0,60.0,40.0,Broadcasting (Medium feeder),"N: 120.00 kg/ha, P2O5: 60.00 kg/ha, K2O: 40.00 kg/ha. Notes: Broadcasting (Medium feeder)"
33.14520091434847,133.82708548347895,199.5054522224129,23.64388618774362,96.00970990179552,5.939863660960476,80.59408260435487,apple,23.878609502048025,29.808699816006538,57.10327857214051,32.90403633058029,91.50677834599948,24.57672047576526,0.5377421579655787,Balanced NPK (14-14-14),120.2036485295939,60.02334666504445,60.93870362444265,Standard Application,155.29803368407588,83.20898141296155,202.55299178470605,Standard Application,"N: 155.30 kg/ha, P2O5: 83.21 kg/ha, K2O: 202.55 kg/ha. Notes: Standard Application"
50.48612878269126,127.3876974555366,163.76898862256246,23.891740408188376,87.81076761348328,5.590501398024227,182.63380611410588,apple,27.038226128391635,33.75019749,69.58763036629969,27.273032053238303,168.65727258189776,26.19684643136208,0.6553508721550868,Balanced NPK (14-14-14),99.83300402580775,60.07106672568822,64.5669834,Standard Application,116.6596175625795,82.66911847674079,15.47270242148332,Standard Application,"N: 116.66 kg/ha, P2O5: 82.67 kg/ha, K2O: 15.47 kg/ha. Notes: Standard Application"
60.0,60.0,75.0,20.0,60.41,5.5,900.0,ginger,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),100.0,60.0,60.0,Standard Application,100.0,75.0,125.0,Standard Application,"N: 100.00 kg/ha, P2O5: 75.00 kg/ha, K2O: 125.00 kg/ha. Notes: Standard Application"
40.18555571686777,60.067680304073285,70.02014460061852,24.86071068583736,66.1360803,7.083252962385248,804.6932733437302,pomegranate,15.830930109588198,29.707519464050343,45.21300096303766,24.30287881704773,7.551152509369103,22.626640659763645,0.6131191924834597,Balanced NPK (14-14-14),167.67363716416065,59.928605892323326,33.35983982259198,Standard Application,247.2816839773353,119.69023077865435,207.0699306365188,Standard Application,"N: 247.28 kg/ha, P2O5: 119.69 kg/ha, K2O: 207.07 kg/ha. Notes: Standard Application"
117.0,79.0,49.0,25.40909896,82.36208097,6.176644228,112.9794804,banana,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),120.0,60.0,60.0,Standard Application,300.0,130.0,300.0,Standard Application,"N: 400.00 kg/ha, P2O5: 130.00 kg/ha, K2O: 600.00 kg/ha. Notes: Standard Application"
70.24724798,27.09338132955066,6.689777433093283,21.60242683015133,63.80672947416265,6.537885209191613,268.08106284020016,soybean,24.76216596,28.105764398640808,58.04149272963022,42.29239015183011,86.81750322029944,21.63337163550778,0.5079873133723145,Balanced NPK (14-14-14),29.52198300993596,48.09817797106732,21.54231328835138,Standard Application,43.91702465177583,66.36653465636483,10.0,Standard Application,"N: 43.92 kg/ha, P2O5: 66.37 kg/ha, K2O: 0.00 kg/ha. Notes: Standard Application"
36.0,24.0,41.0,24.94467632,94.25702672,7.009180374,103.8799347,pomegranate,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),100.0,60.0,60.0,Standard Application,250.0,125.0,250.0,Standard Application,"N: 250.00 kg/ha, P2O5: 125.00 kg/ha, K2O: 250.00 kg/ha. Notes: Standard Application"
3.0,56.0,17.0,28.19912143,53.50567601,8.709291688,52.13580529,mothbeans,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),15.0,30.0,15.0,Standard Application,20.0,40.0,20.0,Standard Application,"N: 20.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 20.00 kg/ha. Notes: Standard Application"
63.91521517000559,53.0092092989692,62.15371317424342,20.79312375252152,80.55594407139985,6.498001418516405,175.49521423966428,jute,24.86449163686465,31.90347650495345,43.405941759487405,40.92300272,0.0,31.58838407849616,0.6306079127603611,Balanced NPK (14-14-14),96.61800454,60.605597372805136,66.69590580500035,Standard Application,109.8812170962204,44.68639737337619,10.0,Standard Application,"N: 109.88 kg/ha, P2O5: 44.69 kg/ha, K2O: 0.00 kg/ha. Notes: Standard Application"
36.95885415,47.91861832505542,12.65801644178341,25.106162187877764,60.185446718312186,5.948306358122864,602.4712275647709,tur,24.492608505702616,29.790726543211715,58.329883579411984,32.66320878409137,92.94471641698284,24.6768446,0.5719411812593468,Balanced NPK (14-14-14),17.894612527851883,39.639274158188805,21.47395985577488,Standard Application,20.0,39.211176471517575,26.38842821,Standard Application,"N: 17.98 kg/ha, P2O5: 39.21 kg/ha, K2O: 26.39 kg/ha. Notes: Standard Application"
20.95709304257096,30.43106236886233,2.119885830561813,13.91485860385059,83.71638220229303,6.203082788591384,31.99180467212977,pomegranate,36.99384062,31.070648039537208,70.13617091655053,28.748846308178763,143.31951139299676,22.81159605440751,0.5876722129768186,Balanced NPK (14-14-14),83.64674327482314,60.52067448166865,55.79016420319034,Standard Application,208.96446367025663,126.66703174511647,282.3522265970664,Standard Application,"N: 208.96 kg/ha, P2O5: 126.67 kg/ha, K2O: 282.35 kg/ha. Notes: Standard Application"
110.40033513653816,39.11684039261538,52.29261259795883,36.793303071580254,55.22504170949099,7.340800063465976,493.3923198347814,coffee,18.81210720993968,26.83432224,85.86103245436344,34.51989354016646,80.09885590976809,20.98921016860807,0.6380412432657073,Balanced NPK (14-14-14),96.23239276539816,53.89355648718475,52.54299713664686,Standard Application,80.66965660146019,36.92706921,85.15415969069373,Standard Application,"N: 80.67 kg/ha, P2O5: 36.93 kg/ha, K2O: 85.15 kg/ha. Notes: Standard Application"
32.0,78.0,22.0,23.97081395,62.35557553,7.007037515,53.40906048,lentil,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),114.26962312269764,57.27897421365826,62.18192122414282,Standard Application,30.0,60.0,30.0,Standard Application,"N: 30.00 kg/ha, P2O5: 60.00 kg/ha, K2O: 30.00 kg/ha. Notes: Standard Application"
37.78352161626579,18.20464215449434,0.0,19.781411822520933,64.46590565093264,5.619557255144566,355.7880048314187,soybean,15.272491875789497,28.474828399648057,48.47869191147702,33.95940710951696,4.748656637040511,24.01176411759896,0.6560553962851077,Balanced NPK (14-14-14),18.150947050561808,49.74867405303759,23.67369909638993,Standard Application,20.0,64.51467547615121,10.0,Standard Application,"N: 12.78 kg/ha, P2O5: 64.51 kg/ha, K2O: 0.00 kg/ha. Notes: Standard Application"
83.0,7.0,45.0,29.08417927,90.73891887,6.704104127,25.33014238,muskmelon,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),100.0,60.0,60.0,Standard Application,80.0,40.0,60.0,Standard Application,"N: 80.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 60.00 kg/ha. Notes: Standard Application"
12.0,20.0,39.0,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),100.0,60.0,60.0,Standard Application,250.0,125.0,250.0,Standard Application,"N: 250.00 kg/ha, P2O5: 125.00 kg/ha, K2O: 250.00 kg/ha. Notes: Standard Application"
31.448987936573907,60.37373199815992,90.78674055322077,31.055754529699914,64.19912713741186,5.334074771674655,928.7016589695728,grapes,27.28571817041289,28.62910503791698,73.48344145236616,33.092440613748174,39.08638063430812,17.976323514634725,0.5320136709807672,Balanced NPK (14-14-14),91.17412394,49.88198626943439,65.88970749910582,Standard Application,74.04086492882779,47.56217225634318,10.0,Standard Application,"N: 74.04 kg/ha, P2O5: 47.56 kg/ha, K2O: 2.87 kg/ha. Notes: Standard Application"
60.0,40.0,45.0,30.0,60.41,6.5,900.0,jowar,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),80.0,40.0,40.0,Standard Application,80.0,40.0,40.0,Standard Application,"N: 80.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 40.00 kg/ha. Notes: Standard Application"
77.50274079461636,33.56272651859635,29.40510842057803,21.27121632574692,62.39755926269448,5.5615041796881055,568.7768433084207,gram,24.17213704424843,33.45582930560025,71.63477900313033,39.362265163803805,11.901263175939292,27.181985793786183,0.6077453764264816,Balanced NPK (14-14-14),25.188990112618768,43.27613270194226,13.671919488292945,Standard Application,79.83841412851791,46.013214670244814,57.32606338232428,Standard Application,"N: 79.84 kg/ha, P2O5: 46.01 kg/ha, K2O: 57.33 kg/ha. Notes: Standard Application"
98.91909137970522,26.705827057093263,168.57357169975913,28.00243286885895,57.97159076076413,5.419221458153584,767.5014325333012,spinach,0.0,36.94804912294693,37.24543516010645,9.156405900385936,70.82433873944802,11.670211320785272,0.5751217281658503,Urea (N); Complete (14-14-14); MOP (K),122.26644490375024,60.80447449573111,69.31908339843582,Side-dressing (Heavy feeder),140.0,60.0,60.0,Side-dressing (Heavy feeder),"N: 140.00 kg/ha, P2O5: 60.00 kg/ha, K2O: 60.00 kg/ha. Notes: Side-dressing (Heavy feeder)"
77.30769055219623,48.26960832874188,31.583997557760423,20.506712298430585,72.97753661743138,7.125172291320071,989.474569854866,sugarcane,8.041022763529197,33.149083191404266,44.77880116445986,15.23314413007941,130.21507655561368,23.21792539518503,0.6179103168037092,Balanced NPK (14-14-14),113.3230825186578,54.12597028,49.91551838,Standard Application,222.46122950149328,71.73124884628196,70.90180665131732,Standard Application,"N: 222.46 kg/ha, P2O5: 71.73 kg/ha, K2O: 70.90 kg/ha. Notes: Standard Application"
82.0,35.0,35.0,25.49386782,86.97061481,7.299076163,176.5268267,jute,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),100.0,60.0,60.0,Standard Application,80.0,40.0,40.0,Standard Application,"N: 80.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 40.00 kg/ha. Notes: Standard Application"
44.27096504405873,27.529499250024536,105.63409153520588,28.267287961790984,52.67786791,4.7867828202548495,179.38320571379495,mango,8.974550581259994,28.83620692004643,63.85108757764024,29.755677180879097,155.91517372320743,27.03789033081553,0.5118296140289043,Balanced NPK (14-14-14),110.50601399818429,60.35462535,58.55756669776569,Standard Application,271.08619869676204,150.0,184.1339099933254,Standard Application,"N: 271.09 kg/ha, P2O5: 155.30 kg/ha, K2O: 184.13 kg/ha. Notes: Standard Application"
19.87328060930309,32.21611744200642,50.13543864449816,30.14093091853968,61.07335851898856,6.434104745842375,1725.9394269964846,turmeric,23.94675429186921,29.83811617894772,57.54871468806807,32.74478598439295,92.57942962868626,24.58140670791285,0.5820858552908776,Balanced NPK (14-14-14),120.81286974594629,59.51925553261777,60.31545093237962,Standard Application,143.22844324340704,61.11446783892679,108.87017154282825,Standard Application,"N: 143.23 kg/ha, P2O5: 61.11 kg/ha, K2O: 108.87 kg/ha. Notes: Standard Application"
125.0,85.0,140.0,29.092,47.779,6.589,53.137,grapes,23.996,29.838,57.549,26.46,91.034,24.627,0.59,Balanced NPK (14-14-14),69.906,74.782,20.0,Standard Application,60.0,40.0,80.0,Standard Application,"N: 60.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 80.00 kg/ha. Notes: Standard Application"
8.0,37.108,1.0,26.456,58.229,6.005,216.724,mango,20.491,31.08,85.379,32.931,90.527,22.188,0.59,Balanced NPK (14-14-14),97.472,71.967,41.178,Standard Application,250.0,150.0,250.0,Standard Application,"N: 250.00 kg/ha, P2O5: 150.00 kg/ha, K2O: 250.00 kg/ha. Notes: Standard Application"
139.40973575074295,80.37429495790225,203.876111882002,30.34700618275488,64.61245957470534,6.433411129,533.7780646323232,ragi,11.242475867706307,27.05779402042649,121.16940588748996,15.40729033971462,273.4738394472974,8.113706866874665,0.5891124191824081,Balanced NPK (14-14-14),93.44063383690064,40.72872175546614,44.02043163128934,Standard Application,48.96386262593297,50.206046572363306,10.0,Standard Application,"N: 48.96 kg/ha, P2O5: 50.21 kg/ha, K2O: 0.00 kg/ha. Notes: Standard Application"
21.75503303207981,18.34787003567745,81.80016839970422,18.73478773569116,61.08269862,5.098914303421141,1394.0661140597426,turmeric,26.98645267823253,23.288006767798137,82.75345905135349,28.96535877112732,78.45065852,21.83198225446385,0.62312619,Balanced NPK (14-14-14),122.11132365890128,57.60540327233779,65.62908292961134,Standard Application,145.58462319650653,87.51321190252196,61.06848918477033,Standard Application,"N: 145.58 kg/ha, P2O5: 87.51 kg/ha, K2O: 61.07 kg/ha. Notes: Standard Application"
127.43728854056911,58.15485447,41.28198217845791,30.85437757612169,54.60121519827999,5.308098010775368,0.0,ginger,12.175883978807793,32.00824341436595,62.76168889,24.025691602648443,0.0,25.23368410688956,0.6567522982324516,Balanced NPK (14-14-14),182.44355705860423,61.13639258476159,19.44587169032308,Standard Application,90.10906229985244,97.85565461176311,201.25417471486816,Standard Application,"N: 90.11 kg/ha, P2O5: 97.86 kg/ha, K2O: 201.25 kg/ha. Notes: Standard Application"
0.0,36.11894922824708,74.00047072519507,32.13361012607345,51.62722698888438,4.61400594,311.39366346174955,mango,23.66131178708936,30.189442807294785,67.23353243146948,33.60701477918903,93.54664395,33.42363790155561,0.6124074199054655,Balanced NPK (14-14-14),117.00230915500536,57.7842965172708,43.63865042728263,Standard Application,234.7707155776732,119.08059563591333,276.4880774511783,Standard Application,"N: 234.77 kg/ha, P2O5: 119.08 kg/ha, K2O: 276.49 kg/ha. Notes: Standard Application"
15.14150919063775,15.746594709410507,47.55402596902032,27.57670758709368,95.62819814299216,5.910029342,36.95949710204228,coconut,14.696403131082748,19.61856512168808,58.38055213618249,29.766156894481256,184.0539354171053,22.87837313472878,0.6271636949608009,Balanced NPK (14-14-14),108.78208808707312,57.98741003630474,60.11089110252244,Standard Application,300.0,150.0,300.0,Standard Application,"N: 541.42 kg/ha, P2O5: 332.64 kg/ha, K2O: 1181.83 kg/ha. Notes: Standard Application"
25.0,45.0,20.0,30.0,60.41,6.5,900.0,groundnut,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),30.0,60.0,40.0,Standard Application,20.0,60.0,40.0,Standard Application,"N: 20.00 kg/ha, P2O5: 60.00 kg/ha, K2O: 40.00 kg/ha. Notes: Standard Application"
30.0,40.0,15.0,30.0,60.41,7.0,900.0,tur,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),20.0,40.0,20.0,Standard Application,20.0,40.0,20.0,Standard Application,"N: 20.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 20.00 kg/ha. Notes: Standard Application"
121.42237564421616,48.79680761004997,115.4090158229534,25.12818932007823,88.33235612387796,7.270807049543221,1294.7264402255537,pigeonpeas,20.82630608081375,37.13919867617948,55.27616196457108,33.94848794,97.89181623181928,33.82148934221931,0.5968179456838072,Balanced NPK (14-14-14),162.7417128265404,72.58399603457806,70.29268302921541,Standard Application,43.19714549625007,57.73605851620826,58.25011890371447,Standard Application,"N: 43.20 kg/ha, P2O5: 57.74 kg/ha, K2O: 58.25 kg/ha. Notes: Standard Application"
10.359012407883492,21.03696336487517,4.984111149999386,31.58387278138157,71.32073875637492,6.405541470744653,1725.880283950475,turmeric,33.10475317415225,33.563689679541504,58.13610066864866,33.16420639923233,152.60376758443644,21.93283262357337,0.6114605949671902,Balanced NPK (14-14-14),126.8083132064978,59.51086927535047,58.76311082047835,Standard Application,110.0225181017151,39.74442807276408,129.34355494524198,Standard Application,"N: 110.02 kg/ha, P2O5: 39.74 kg/ha, K2O: 129.34 kg/ha. Notes: Standard Application"
94.0,37.0,41.0,24.7634518,87.06071115,6.463538707,179.1630865,jute,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),100.0,60.0,60.0,Standard Application,80.0,40.0,40.0,Standard Application,"N: 80.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 40.00 kg/ha. Notes: Standard Application"
7.537662857026216,135.6825068,198.64059587633395,21.08749725281174,91.67292643,5.6262200517007415,84.2921114,apple,23.79104434308388,29.835323275976773,57.25086172580858,33.37752686,92.66691242864373,24.643745892394968,0.5920462690264625,Balanced NPK (14-14-14),114.7498160851738,60.32494471,61.143316432753984,Standard Application,144.89099678794804,73.25092957820819,137.84339161637484,Standard Application,"N: 144.89 kg/ha, P2O5: 73.25 kg/ha, K2O: 137.84 kg/ha. Notes: Standard Application"
21.0,23.0,42.0,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),100.0,60.0,60.0,Standard Application,250.0,125.0,250.0,Standard Application,"N: 250.00 kg/ha, P2O5: 125.00 kg/ha, K2O: 250.00 kg/ha. Notes: Standard Application"
23.0,138.0,200.0,9.851242629,80.22631717,5.96537863,68.42802444,grapes,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),100.0,60.0,60.0,Standard Application,60.0,40.0,80.0,Standard Application,"N: 60.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 80.00 kg/ha. Notes: Standard Application"
140.0,80.0,100.0,25.0,60.41,6.5,700.0,sugarcane,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),180.0,60.0,120.0,Standard Application,200.0,70.0,120.0,Standard Application,"N: 200.00 kg/ha, P2O5: 70.00 kg/ha, K2O: 120.00 kg/ha. Notes: Standard Application"
120.0,80.0,120.0,25.0,60.41,6.5,1000.0,sugarcane,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),180.0,60.0,120.0,Standard Application,200.0,70.0,120.0,Standard Application,"N: 200.00 kg/ha, P2O5: 70.00 kg/ha, K2O: 120.00 kg/ha. Notes: Standard Application"
35.83882564229813,29.97028413150628,4.981225628530774,23.11841449348522,58.19201358250724,6.776659784935874,953.8108199275464,urad,27.011955038151207,28.23262341,60.29868962913307,36.04590274144069,185.3034178996062,28.17196399871733,0.6141762058655543,DAP (P); Starter Urea (N),11.211716901210917,29.755932448119868,22.330333529844445,Side-dressing (Light-medium feeder),20.0,40.0,20.0,Side-dressing (Light-medium feeder),"N: 20.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 20.00 kg/ha. Notes: Side-dressing (Light-medium feeder)"
144.0236306860494,76.90533726011085,0.0,28.762004059692945,72.71386306054447,7.085344951892302,715.6601851163114,papaya,11.300821848223634,28.71814730989736,58.85176376852155,33.574129797895864,54.182334066843374,28.64586017798732,0.620566254,Balanced NPK (14-14-14),37.22508410378133,65.57989283666285,32.802249952488026,Standard Application,300.0,150.0,300.0,Standard Application,"N: 302.88 kg/ha, P2O5: 250.94 kg/ha, K2O: 485.91 kg/ha. Notes: Standard Application"
9.0,22.0,15.0,30.42,47.39,6.5,600.0,coffee,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),120.0,60.0,60.0,Standard Application,80.0,40.0,80.0,Standard Application,"N: 80.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 80.00 kg/ha. Notes: Standard Application"
229.25908398672084,77.06676901269303,266.0007006343634,26.780342963984182,62.65649897081742,6.479825781178615,626.8796074552733,ragi,0.0,21.27583237329407,135.15387247805867,7.900941760633442,144.35003463612975,0.002050729,0.5924828034939831,Balanced NPK (14-14-14),59.99019288206594,40.62167434,37.935173008601765,Standard Application,41.62690570690867,67.084399,10.0,Standard Application,"N: 41.63 kg/ha, P2O5: 67.08 kg/ha, K2O: 2.87 kg/ha. Notes: Standard Application"
80.0,60.0,130.0,25.0,60.41,7.5,800.0,grapes,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),100.0,60.0,60.0,Standard Application,60.0,40.0,80.0,Standard Application,"N: 60.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 80.00 kg/ha. Notes: Standard Application"
87.10251007756467,37.14327625809117,57.62167061107996,23.7061420310084,85.46557938,5.978015557715113,0.0,watermelon,34.680503386659296,29.92709556778352,55.755941440307176,23.950774307798184,0.0,39.83531379478284,0.5288036384986651,Balanced NPK (14-14-14),99.54210644,57.37310435441554,70.26127818611448,Standard Application,113.53179189549672,56.66842275461282,108.05399885590016,Standard Application,"N: 113.53 kg/ha, P2O5: 56.67 kg/ha, K2O: 108.05 kg/ha. Notes: Standard Application"
130.0,27.054,31.0,29.717,62.669,7.228,118.371,groundnut,23.996,29.838,57.549,26.105,69.122,24.627,0.59,Balanced NPK (14-14-14),108.132,69.334,83.926,Standard Application,20.0,60.0,40.0,Standard Application,"N: 20.00 kg/ha, P2O5: 60.00 kg/ha, K2O: 40.00 kg/ha. Notes: Standard Application"
8.0,33.567,1.0,20.827,72.392,6.4,450.587,ragi,23.996,31.08,57.549,29.033,69.122,23.295,0.59,Balanced NPK (14-14-14),128.764,69.846,108.84,Standard Application,50.0,40.0,25.0,Standard Application,"N: 50.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 25.00 kg/ha. Notes: Standard Application"
74.14097517314585,14.088328573557732,0.0,18.50843312695518,58.93824345072687,6.104505136215472,491.1459489893019,masoor,30.747088778934515,38.85603633523641,67.91107699402927,28.79921383035809,25.368563399556194,29.31256723386773,0.5720135327735111,Balanced NPK (14-14-14),17.370696443883826,41.038697157283785,10.335406430250725,Standard Application,20.0,74.35111654575307,36.849198477394594,Standard Application,"N: 0.00 kg/ha, P2O5: 74.35 kg/ha, K2O: 36.85 kg/ha. Notes: Standard Application"
37.09266308849465,63.91878648056947,53.43147032790184,29.13323746135488,94.80251997713832,6.647118463,68.01084140447674,papaya,24.046783260587564,29.83159663035317,57.90177891750989,33.27222556027653,91.05960739210944,24.604404482805137,0.5972671014762337,Balanced NPK (14-14-14),101.86973078815576,59.98001031649434,59.67022246770403,Standard Application,238.90015620532148,150.0,300.0,Standard Application,"N: 238.90 kg/ha, P2O5: 247.15 kg/ha, K2O: 512.53 kg/ha. Notes: Standard Application"
17.0,85.0,23.0,33.025,64.153,5.515,773.188,ragi,23.996,31.08,64.209,32.931,91.815,22.973,0.59,Balanced NPK (14-14-14),154.751,57.806,67.923,Standard Application,50.0,40.0,25.0,Standard Application,"N: 50.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 25.00 kg/ha. Notes: Standard Application"
75.0,40.0,25.0,35.0,60.41,7.0,700.0,moong,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),15.0,30.0,15.0,Standard Application,20.0,40.0,20.0,Standard Application,"N: 20.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 20.00 kg/ha. Notes: Standard Application"
140.0,60.0,40.0,20.0,60.41,5.5,500.0,lettuce,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Urea (N); Complete (14-14-14); MOP (K),150.0,75.0,75.0,Side-dressing (Medium-heavy feeder),120.0,60.0,60.0,Side-dressing (Medium-heavy feeder),"N: 120.00 kg/ha, P2O5: 60.00 kg/ha, K2O: 60.00 kg/ha. Notes: Side-dressing (Medium-heavy feeder)"
89.0,56.629,112.0,28.286,82.715,5.515,1152.443,mulberry,21.263,29.838,71.002,32.23,69.122,22.188,0.59,Balanced NPK (14-14-14),81.966,64.878,88.033,Standard Application,300.0,120.0,120.0,Standard Application,"N: 300.00 kg/ha, P2O5: 120.00 kg/ha, K2O: 120.00 kg/ha. Notes: Standard Application"
